
_S000_DD(){
:DTC
0100 [1]油门位置传感器失效;
931344 [B131344]钥匙档位起动信号驱动故障\nPDU Start Driver Error;
931411 [B131411]ACC 继电器故障\nACC Relay Error;
931511 [B131511]点火 IG1 继电器故障\nIGN1 Relay Error;
931512 [B131512]点火 IG2 继电器故障\nIGN2 Relay Error;
931611 [B131611]起动继电器故障\nStart Relay Error;
932211 [B132211]车速故障\nVehicle speed error;
932311 [B132311]启停开关故障\n(卡住),SSB switch error(stuck);
932411 [B132411]换挡 P 档故障\nGear shift “P” error;
933244 [B133244]无线接收器故障\nRF receiver error;
934244 [B134244]防盗基站故障\nBase station error;
93C029 [B13C029]钥匙验证失败\nKey fob authentication failure;
93C151 [B13C151]无钥匙进入及启动系统控制器没有学习\nPEPS not learnt;
93C251 [B13C251]没有钥匙信息(无已学习的钥匙)\nNo key fob information(No key fob is learnt);
93C362 [B13C362]EMS 验证失败\nEMS authentication failure;
C07388 [U007388]CAN 总线信号错误\nCAN Bus-Off Error Off;
C10087 [U010087]EMS 失去通讯\nEMS Lost communication;
C10088 [U010088]EMS 节点丢失\nEMS Message timeout;
C10187 [U010187]TCU 失去通讯\nTCU Lost communication;
C10188 [U010188]TCU 节点丢失\nTCU Message timeout;
C11587 [U011587]EMS 防盗挑战信号超时\nEMS Challenge Message timeout;
C12187 [U012187]与 ABS/ESP 失去通讯\nABS/ESP Lost communication;
C12188 [U012188]ABS/ESP 节点丢失\nABS/ESP Message timeout;
C14087 [U014087]与 BCM 失去通讯\nBCM Lost communication;
C14187 [U014187]BCM 中的门状态节点丢失\nBCM Door Status Message timeout;
C14287 [U014287]BCM 中的门锁状态节点丢失\nBCM Door Lock Status Message timeout;
F00316 [U300316]电压过低\nVoltage too low;
F00317 [U300317]电压过高\nVoltage too high;
:END}


_S007_G10_AFS(){//G10-AFS前大灯
:DTC
990016 [B190016]电瓶电压超出范围，电池电压太低\nPower Supply Voltage out of range(Battery voltage too low);
990017 [B190017]电瓶电压超出范围，电池电压太高\nPower Supply Voltage out of range(Battery voltage too high);
991012 [B191012]前轴传感器信号对电瓶短路\nFront axle sensor signal circuit short to battery;
991014 [B191014]前轴传感器信号对地短路或开路\nFront axle sensor signal circuit short to ground or open;
992012 [B192012]后轴传感器信号对电瓶短路\nRear axle sensor signal circuit short to battery;
992014 [B192014]后轴传感器信号对地短路或开路\nRear axle sensor signal circuit short to ground or open;
992111 [B192111]轴传感器线路对地短路\nAxle sensor supply circuit short to ground On;
992112 [B192112]轴传感器线路对电瓶短路\nAxle sensor supply circuit short to battery On;
996004 [B196004]主 ECU 硬件，电子器件执行失败\nMain ECU Hardware Performance,Electronic failure;
99A300 [B19A300]右侧调节马达故障-开路\nRight Leveling motor malfunction-Open Load;
99A500 [B19A500]左侧调节马达故障-开路\nLeft Leveling motor malfunction-Open Load;
99A600 [B19A600]右侧调节马达故障-电流过高\nRight Leveling motor malfunction-Over Current;
99A700 [B19A700]右侧调节马达故障-温度过高\nRight Leveling motor malfunction-Over Temperature;
99A800 [B19A800]左侧调节马达故障-电流过高\nLeft Leveling motor malfunction-Over Current;
99A900 [B19A900]左侧调节马达故障-温度过高\nLeft Leveling motor malfunction-Over Temperature;
C07388 [U007388]控制模块通讯总线关闭\nControl Module Communication Bus Off;
C10087 [U010087]与 EMS 通讯丢失\nLost CommunicationWith EMS;
C12187 [U012187]与 ABS/ESP 通讯丢失\nLost CommunicationWith ABS/ESP;
C14087 [U014087]与 BCM 通讯丢失\nLost CommunicationWith BCM;
C15587 [U015587]与 IPK 通讯丢失\nLost CommunicationWith IPK;
:END}


_S008_G10_TPMS(){//G10-TPMS
:DTC
200116 [P200116]控制器电压低\nECU battery voltage low;
300217 [P300217]控制器电压高\nECU battery voltage high;
900106 [B100106]EEPROM 故障\nEEPROM fault;
900631 [B100631]左前传感器没有收到相应的射频信号(10分钟行驶距离大于20kph)\nFL sensor has not been received correspond RF sign(10mins accumulated driving at > 20kph);
900731 [B100731]右前传感器没有收到相应的射频信号(10分钟行驶距离大于20kph)\nFR sensor has not been received correspond RF sign(10mins accumulated driving at > 20kph);
900831 [B100831]右后传感器没有收到相应的射频信号(10分钟行驶距离大于20kph)\nRR sensor has not been received correspond RF sign(10mins accumulated driving at > 20kph);
900931 [B100931]左后传感器没有收到相应的射频信号(10分钟行驶距离大于20kph)\nRL sensor has not been received correspond RF sign(10mins accumulated driving at > 20kph);
A00216 [B200216]左前传感器电压低\nFL sensor battery voltage low;
A00316 [B200316]右前传感器电压低\nFR sensor battery voltage low;
A00416 [B200416]右后传感器电压低\nRR sensor battery voltage low;
A00516 [B200516]左后传感器电压低\nRL sensor battery voltage low;
C10187 [U010187]与 IPK 通讯丢失\nLost communication with IPK;
C10287 [U010287]与 ABS_ESP 通讯丢失\nLost communication with ABS_ESP;
C10387 [U010387]与 BCM 通讯丢失\nLost communication with BCM;
C11188 [U011188]总线信号关闭\nBus off;
:END}


_S009_G10_IPK(){//G10-IPK
:DTC
920029 [B120029]燃油传感器输入值无效\nFuel sender input invalid;
C00187 [U000187]CAN 总线信号错误，波特率错误或 CAN 电路短路\nCAN Bus Off Error-incorrect baud rate or CAN short circuit;
C10087 [U010087]与 EMS 通讯丢失\nLost Communication With EMS Module;
C10187 [U010187]与 TCU 通讯丢失\nLost Communication with TCU Module;
C10287 [U010287]与 SRS 通讯丢失\nLost Communication with SRS Module;
C10387 [U010387]与 PEPS 通讯丢失\nLost Communication with PEPS Module;
C10487 [U010487]与 AFS 通讯丢失\nLost Communication with AFS Module;
C10587 [U010587]与 TPMS 通讯丢失\nLost Communication with TPMS Module;
C12187 [U012187]与 ABS 通讯丢失\nLost Communication With ABS Module;
C14087 [U014087]与 BCM 通讯丢失\nLost Communication With BCM Module;
D20000 [U120000]仪表控制器中的 VIN 不等于 BCM 中的 VIN\nIPK‘s VIN Mismatch with BCM‘s VIN;
D20193 [U120193]EEEPROM 数据不正确\nEEPROMdata inconsistency;
D21886 [U121886]ABS 计数信号错误\nABS Rolling counter signal error;
D56217 [U156217]电压过高(超过 16V)\nOver Voltage(VBAT > 16V);
D56316 [U156316]电压过低(小于 9V)\nUnder voltage(VBAT < 9V);
:END}

_S010_G10_AT(){//G10-AT
:DTC
012000 [P012000]踏板信号标志：信号失真\nfault flag in pedal information: signal not plausible;
021900 [P021900]失速速度 / 发动机超速：信号失真\nstall speed / engine overspeed: signal not plausible;
060300 [P060300]TCU 故障：功能说明 2，理想状态：FET 关闭，不能通过 P-时钟测试关闭 FET\nwatchdog: function specific 02 Desired state: FET switched offFET cannot be switched off by P-Clock test;
060301 [P060301]TCU 故障：一般故障类型\nwatchdog: general fault type;
060302 [P060302]TCU 故障：信号失真\nwatchdog: signal not plausible;
060303 [P060303]TCU 故障：对电瓶短路\nwatchdog: short circuit to power supply;
060304 [P060304]TCU 故障：对地短路\nwatchdog: short circuit to ground;
060305 [P060305]TCU 故障：断路\nwatchdog: circuit break;
060306 [P060306]TCU 故障：对地短路或断路\nwatchdog: short circuit to ground or circuit break;
060307 [P060307]TCU 故障：信号太大\nwatchdog: signal too big;
060308 [P060308]TCU 故障：信号太小\nwatchdog: signal too small;
060309 [P060309]TCU 故障：功能说明 1，错误计数器恢复到正常范围\nwatchdog: function specific 01 error counter back to normal range;
060311 [P060311]TCU 微处理器：一般故障类型\nMicroComputerComponent(TPU, Qadc): general fault type;
060312 [P060312]TCU 微处理器：信号未改变\nMicroComputerComponent(TPU, Qadc): no change in signal;
060313 [P060313]TCU 微处理器：功能说明 1，QADC 轻微故障\nMicroComputerComponent(TPU, Qadc): function specific 01 slight QADC fault;
060314 [P060314]TCU 微处理器：功能说明 2，QADC 严重故障\nMicroComputerComponent(TPU, Qadc): function specific 02 strong QADC fault;
060344 [P060344]EEPROM 通讯：信号失真\nEEPROM communication: signal not plausible;
060345 [P060345]EEPROM 通讯：功能说明 1，EE-Emu 临时禁用\nEEPROM communication: function specific 01 EE-Emu temporary disabled;
060346 [P060346]EEPROM 通讯：功能说明 2，EE-Emu 信息丢失\nEEPROM communication:function specific 02 Missing information in EE-Data;
060501 [P060501]EEPROM 刷写校验：信号失真\nEPROM/FLASH checksum:signal not plausible;
060542 [P060542]Eprom: 信号失真\nEprom:signal not plausible;
060764 [P060764]不可替代的功能组合：信号失真\ncombination of impossible substitute functions:signal not plausible;
060792 [P060792]不可替代的功能组合：一般故障类型\ncombination of impossible substitute functions: general fault type;
060797 [P060797]不可替代的功能组合：信号太高\ncombination of impossible substitute functions:signal too high;
061600 [P061600]PN 磁铁：信号无效\nPN magnet:signal not plausible;
063400 [P063400]变速箱热模式错误：一般故障类型\nhot mode error:general fault type;
064100 [P064100]传感器供电电压：信号太高\nsensor supply voltage: signal too high;
064200 [P064200]传感器供电电压：信号太低\nsensor supply voltage: signal too low;
066600 [P066600]芯片温度传感器：功能说明 1，SPI 通讯错误\nchip temperature sensor:functionspec01 SPI communication error;
066729 [P066729]芯片温度传感器：功能说明 2，信号值超出范围\nchip temperature sensor:functionspec02 signal value is out of range;
066765 [P066765]芯片温度传感器：功能说明 3，卡在一个信号值时间过长\nchip temperature sensor:functionspec03 stuck one signal value for too long time;
070300 [P070300]手刹信号标志：信号失真\nfault flag in brake information: signal not plausible;
070513 [P070513]变速箱档位传感器：开路\nposition switch:open circuit;
070515 [P070515]变速箱档位传感器：对电瓶短路或断路\nposition switch:short circuit to power supply or circuit break;
070600 [P070600]变速箱档位传感器：信号失真\nposition switch:signal not plausible;
070700 [P070700]变速箱档位传感器：对地短路\nposition switch:short circuit to ground;
070800 [P070800]变速箱档位传感器：对电瓶短路\nposition switch:short circuit to power supply;
071013 [P071013]机油温度：断路\ntransmission oil temperature: circuit break;
07101A [P07101A]机油温度：一般故障类型\ntransmission oil temperature:general fault type;
07101E [P07101E]机油温度：超出范围\ntransmission oil temperature: function specific;
071127 [P071127]机油温度：信号太高\ntransmission oil temperature: signal too high;
071162 [P071162]机油温度：信号失真\ntransmission oil temperature:signalnot plausible;
071200 [P071200]机油温度：对地短路\ntransmission oil temperature: short circuit to ground;
071300 [P071300]机油温度：对电瓶短路\ntransmission oil temperature:short circuit to power supply;
071623 [P071623]变速箱涡轮传感器：信号太低\ntransmission turbine speed sensor: signal too low;
071624 [P071624]变速箱涡轮传感器：信号太高\ntransmission turbine speed sensor: signal too high;
071712 [P071712]变速箱涡轮传感器：对供电电压短路\ntransmission turbine speed sensor:short circuit to power supply;
071714 [P071714]变速箱涡轮传感器：对地短路或断路\ntransmission turbine speed sensor: short circuit to ground or circuit break;
072124 [P072124]变速箱输出速度传感器：信号太高\ntransmission output speed sensor: signal too high;
072127 [P072127]监控输出速度：信号失真\nmonitoring output speed gradient:signal not plausible;
072162 [P072162]变速箱输出轴转速：信号失真\ntransmission output speed sensor, comparision to wheel speed: signal not plausible;
072212 [P072212]变速箱输出速度传感器：对电瓶短路\ntransmission output speed sensor: short circuit to power supply;
072214 [P072214]变速箱输出速度传感器：对地短路或断路\ntransmission output speed sensor: short circuit to ground or circuit break;
072700 [P072700]发动机转速信号故障标识：信号失真\nfault flag in engine speed information: signal not plausible;
072900 [P072900]变速箱齿轮比监测：C 档换 E 档时速比信号失真\nGear ratio monitoring: Ratio CE: signal not plausible;
073100 [P073100]变速箱齿轮比监测：A 档换 D 档时速比信号失真\nGear ratio monitoring: Ratio AD: signal not plausible;
073200 [P073200]变速箱齿轮比监测：A 档换 C 档时速比信号失真\nGear ratio monitoring: Ratio AC: signal not plausible;
073300 [P073300]变速箱齿轮比监测：A 档换 B 档时速比信号失真\nGear ratio monitoring: Ratio AB: signal not plausible;
073400 [P073400]变速箱齿轮比监测：A 档换 E 档时速比信号失真\nGear ratio monitoring: Ratio AE: signal not plausible;
073500 [P073500]变速箱齿轮比监测：B 档换 E 档时速比信号失真\nGear ratio monitoring: Ratio BE: signal not plausible;
073600 [P073600]变速箱齿轮比监测：B 档换 D 档时速比信号失真\nGear ratio monitoring: Ratio BD: signal not plausible;
074100 [P074100]液力变矩器锁止离合器永久打开：信号失真\ntorque converter clutch permanently open:signal not plausible;
074111 [P074111]压力调节器 6：对地短路\nPressure regulator no.6:short circuit to ground;
07411A [P07411A]压力调节器 6：功能说明 1，静态漏电电流\nPressure regulator no.6:function specific 01 static leakage current flow;
07411B [P07411B]压力调节器 6：功能说明 2，动态泄漏电流\nPressure regulator no.6:function specific 02 dynamic leakage current flow;
074200 [P074200]压力调节器 6：对电瓶短路\npressure requlator no. 6: short circuit to power supply;
074319 [P074319]压力调节器 6：信号太高\nPressure regulator no.6: signal too high;
074414 [P074414]压力调节器 6：对地短路或断路\nPressure regulator no.6:short circuit to ground or circuit break;
074611 [P074611]压力调节器 5：对地短路\nPressure regulator no.5:short circuit to ground;
07461A [P07461A]压力调节器 5：功能说明 1，静态漏电电流\nPressure regulator no.5:function specific 01 static leakage current flow;
07461B [P07461B]压力调节器 5：功能说明 2，动态泄漏电流\nPressure regulator no.5:function specific 02 dynamic leakage current flow;
074700 [P074700]压力调节器 5：对电瓶短路\nPressure regulator no.5:short circuit to power supply;
074819 [P074819]压力调节器 5：信号太高\nPressure regulator no.5: signal too high;
074914 [P074914]压力调节器 5：对地短路或断路\nPressure regulator no.5:short circuit to ground or circuit break;
075111 [P075111]压力调节器 1：对地短路\nPressure regulator no.1:short circuit to ground;
075114 [P075114]压力调节器 1：对地短路或断路\nPressure regulator no.1:short circuit to ground or circuit break;
07511A [P07511A]压力调节器 1：功能说明 1，静态漏电电流\nPressure regulator no.1:function specific 01 static leakage current flow;
07511B [P07511B]压力调节器 1：功能说明 2，动态泄漏电流\nPressure regulator no.1:function specific 02 dynamic leakage current flow;
075200 [P075200]压力调节器 1：对电瓶短路\npressure requlator no. 1: short circuit to power supply;
075319 [P075319]压力调节器 1：信号太高\nPressure regulator no.1: signal too high;
075611 [P075611]压力调节器 2：对地短路\nPressure regulator no.2:short circuit to ground;
07561A [P07561A]压力调节器 2：功能说明 1，静态漏电电流\nPressure regulator no.2:function specific 01 static leakage current flow;
07561B [P07561B]压力调节器 2：功能说明 2，动态泄漏电流\nPressure regulator no.2:function specific 02 dynamic leakage current flow;
075700 [P075700]压力调节器 2：对电瓶短路\npressure requlator no. 2: short circuit to power supply;
075913 [P075913]压力调节器 2：开路\nPressure regulator no.2: open circuit;
076111 [P076111]压力调节器 3：对地短路\nPressure regulator no.3:short circuit to ground;
07611A [P07611A]压力调节器 3：功能说明 1，静态漏电电流\nPressure regulator no.3:function specific 01 static leakage current flow;
07611B [P07611B]压力调节器 3：功能说明 2，动态泄漏电流\nPressure regulator no.3:function specific 02 dynamic leakage current flow;
076200 [P076200]压力调节器 3：对电瓶短路\npressure requlator no. 3: short circuit to power supply;
076318 [P076318]压力调节器 3：信号太低\nPressure regulator no.3: signal too low;
076414 [P076414]压力调节器 3：对地短路或断路\nPressure regulator no.3:short circuit to ground or circuit break;
076611 [P076611]压力调节器 4：对地短路\nPressure regulator no.4:short circuit to ground;
07661A [P07661A]压力调节器 4：功能说明 1，静态漏电电流\nPressure regulator no.4:function specific 01 static leakage current flow;
07661B [P07661B]压力调节器 4：功能说明 2，动态泄漏电流\nPressure regulator no.4:function specific 02 dynamic leakage current flow;
076700 [P076700]压力调节器 4：对电瓶短路\npressure requlator no. 4: short circuit to power supply;
076819 [P076819]压力调节器 4：信号太高\nPressure regulator no.4: signal too high;
076914 [P076914]压力调节器 4：对地短路或断路\nPressure regulator no.4:short circuit to ground or circuit break;
077113 [P077113]压力调节器 7/ 电磁阀 1：断路\nPressure regulator no.7 / soleniod valve no.1:circuit break;
077114 [P077114]压力调节器 7/ 电磁阀 1：对地短路或断路\nPressure regulator no.7 / soleniod valve no.1:short circuit to ground or circuit break;
077300 [P077300]压力调节器 7/ 电磁阀 1：对电瓶短路\npressure regulator no. 7 / soleniod valve no. 1:short circuit to power supplier;
077400 [P077400]压力调节器 7/ 电磁阀 1：对地短路\npressure regulator no. 7 / soleniod valve no. 1:short circuit to ground;
078172 [P078172]变速箱齿轮比监测：1 档换 2 档时速比信号失真\nGear ratio monitoring: Ratio 12:signal not plausible;
078173 [P078173]变速箱齿轮比监测：2 档换 1 档时速比信号失真\nGear ratio monitoring: Ratio 21:signal not plausible;
078272 [P078272]变速箱齿轮比监测：2 档换 3 档时速比信号失真\nGear ratio monitoring: Ratio 23:signal not plausible;
078273 [P078273]变速箱齿轮比监测：3 档换 2 档时速比信号失真\nGear ratio monitoring: Ratio 32:signal not plausible;
078372 [P078372]变速箱齿轮比监测：3 档换 4 档时速比信号失真\nGear ratio monitoring: Ratio 34:signal not plausible;
078373 [P078373]变速箱齿轮比监测：4 档换 3 档时速比信号失真\nGear ratio monitoring: Ratio 43:signal not plausible;
078472 [P078472]变速箱齿轮比监测：4 档换 5 档时速比信号失真\nGear ratio monitoring: Ratio 45:signal not plausible;
078473 [P078473]变速箱齿轮比监测：5 档换 4 档时速比信号失真\nGear ratio monitoring: Ratio 54:signal not plausible;
082972 [P082972]变速箱齿轮比监测：5 档换 6 档时速比信号失真\nGear ratio monitoring: Ratio 56:signal not plausible;
082973 [P082973]变速箱齿轮比监测：6 档换 5 档时速比信号失真\nGear ratio monitoring: Ratio 65:signal not plausible;
088016 [P088016]供电电压(端子 30)低压：一般故障类型\npower supply(KL30)low voltage: general fault type;
088017 [P088017]供电电压，高压：信号太高\npower supply , high voltage:signal too high;
088216 [P088216]供电电压(端子 30)：信号太低\nPower supply(Kl30):signal too low;
088900 [P088900]压力调节器和电磁阀：信号失真\npower supply pressure regulators and solenoids:signal not plausible;
089000 [P089000]压力调节器和电磁阀：对地短路\npower supply pressure regulators and solenoids:short circuit to ground;
089100 [P089100]压力调节器和电磁阀：对电瓶短路\npower supply pressure regulators and solenoids:short circuit to power supply;
089200 [P089200]压力调节器和电磁阀：断路\npower supply pressure regulators and solenoids:circuit break;
090500 [P090500]标志模式：信号失真\nflag tip mode:signal not plausible;
092813 [P092813]电磁阀 4，转向锁：开路\nsolenoid valve no.4, shiftlock: open circuit;
092814 [P092814]电磁阀 4，转向锁：对地短路或断路\nsolenoid valve no.4, shiftlock: short circuit to ground or circuit break;
093000 [P093000]电磁阀 4，转向锁：对地短路\nsolenoid valve no. 4, shiftlock: short circuit to ground;
093100 [P093100]电磁阀 4，转向锁：对电瓶短路\nsolenoid valve no. 4, shiftlock: short circuit to power supply;
215A62 [P215A62]轮速传感器：信号失真\nwheel speed sensors:signal not plausible;
215A86 [P215A86]轮速传感器：一般故障类型\nwheel speed sensors:general fault type;
263700 [P263700]发动机扭矩信号故障标识：信号失真\nfault flag in engine torque information, value FF: signal not plausible;
270000 [P270000]变速箱齿轮比监测：离合器 A 失真\nGear ratio monitoring: Ratio A: signal not plausible;
270100 [P270100]变速箱齿轮比监测：离合器 B 失真\nGear ratio monitoring: Ratio B: signal not plausible;
270200 [P270200]变速箱齿轮比监测：离合器 C 失真\nGear ratio monitoring: Ratio C: signal not plausible;
270300 [P270300]变速箱齿轮比监测：离合器 D 失真\nGear ratio monitoring: Ratio D: signal not plausible;
270400 [P270400]变速箱齿轮比监测：离合器 E 失真\nGear ratio monitoring: Ratio E: signal not plausible;
280013 [P280013]变速箱档位传感器：功能说明 3，变速箱档位线 4 断路 position switch:function spec 03 position switch line 4 circuit break;
280015 [P280015]变速箱档位传感器：功能说明 4，变速箱档位线 4 超出范围,position switch:function spec 04 position switch line 4 signal is not in the range;
280200 [P280200]变速箱档位传感器：功能说明 2，变速箱档位线 4 对地短路\nposition switch:function spec 02 position switch line 4 short circuit to ground;
280300 [P280300]变速箱档位传感器：功能说明 1，变速箱档位线 4 对电瓶短路\nposition switch:function spec 01 position switch line 4 short circuit to power;
C00187 [U000187]变速箱 CAN 总线超时\nCAN Bus timeout for TCU;
C00188 [U000188]总线关闭 硬件信号总线\nBus-off HS-bus;
C10000 [U010000]与 ECM 丢失：失真错误\nMissing ECM: Plausibility error(checksum, livecounter, DLC, timeout of some messages ofa station);
C10087 [U010087]与 ECM 丢失：节点丢失\nMissing ECM: station timeout(timeout of all messages of a station);
C12200 [U012200]与 ESP 丢失：失真错误\nMissing ESP: Plausibility error(checksum, livecounter, DLC, timeout of some messages of astation);
C12287 [U012287]与 ESP 丢失：节点丢失\nMissing ESP: station timeout(timeout of all messages of a station);
C15500 [U015500]与 IPK 丢失：失真错误\nMissing IPK: Plausibility error(checksum, livecounter, DLC, timeout of some messages of astation);
C15587 [U015587]与 IPK 丢失：节点丢失\nMissing IPK: station timeout(timeout of all messages of a station);
:END}

_S011_G10_ECM(){//G10-ECM
:DTC
003004 [P003004]氧传感器加热能量不足导致 LSU 冷却故障；（Error cooling out heater lambdasensor(LSU); Sensor 1 Bank 1）;
003009 [P003009]氧传感器加热控制模块故障；（Error Heater Lambdasensor(LSU); Sensor 1 Bank 1）;
003011 [P003011]氧传感器加热驱动电路对地短路；（Min. Error(SCG)LSU Heater Powerstage Sensor 1, Bank 1）;
003012 [P003012]氧传感器加热驱动电路对电源短路；（Max. Error(SCB)LSU Heater Powerstage Sensor 1, Bank 1）;
003029 [P003029]氧传感器加热驱动电路开路；（Sig. Error(OL)LSU Heater Powerstage Sensor 1, Bank 1）;
004537 [P004537]VGT PWM 占空比过大故障 VGT；（PWM command Duty Cycle percentage too high）;
004542 [P004542]CAN smart 控制方式的 VGT H 桥控制模块存储器故障；（DFC for VGT EEPROM Checksum Error）;
004544 [P004544]CAN smart 控制方式的 VGT H 桥控制模块读写存储器故障；（DFC for VGT RaM Checksum Error）;
004545 [P004545]CAN smart 控制方式的 VGT H 桥控制模块只读存储器故障；（DFC for VGT ROM Checksum Error）;
004549 [P004549]CAN smart 控制方式的 VGT H 桥模块供电故障；（DFC for VGT Battery Voltage Range Error）;
004571 [P004571]VGT 阀反卡滞模式失效故障；（VGT Position FeedBack Error Low, VGT Anti Stick Mode Fail）;
004598 [P004598]CAN smart 控制方式的 VGT H 桥驱动芯片过热故障；（DFC for VGT H?Bridge Over Temperature）;
004819 [P004819]CAN smart 控制方式的 VGT H 桥驱动电流过载故障；（DFC for VGT H?Bridge Over Current）;
007211 [P007211]环境温度传感器电压信号低于下限；（SRC Low for Environment Temperature）;
007312 [P007312]环境温度传感器电压信号高于上限；（SRC High for Environment Temperature）;
008700 [P008700]实际轨压低于最低轨压值(MeUn 方案)；（Minimum rail pressure exceeded）;
0087F2 [P0087F2]轨压正偏差超(实际轨压低于设定值)限值(MeUn 方案)；（Maximum positive deviation of rail pressure exceeded）;
0087F4 [P0087F4]油量计量单元(MeUn)供油量达到最小设定流量的情况下，轨压负偏差超限值(实际轨压高于设定值)；（Maximum negative rail pressure deviation with metering unit on lower limit is exceeded）;
0088F0 [P0088F0]实际轨压高于最高轨压值(MeUn 方案)；（Maximum rail pressure exceeded）;
009711 [P009711]增压中冷后的进气温度传感器电压信号低于下限；（SRC low for charger air cooler downstream Temperature）;
009812 [P009812]增压中冷后的进气温度传感器电压信号高于上限；（SRC High for charger air cooler downstream Temperature）;
009B13 [P009B13](轨压)压力控制阀(PCV)驱动电路开路；（Open load of pressure control valve output）;
009B14 [P009B14](轨压)压力控制阀(PCV)驱动电路对地短路；（Short circuit to ground of pressure control valve output）;
009B15 [P009B15](轨压)压力控制阀(PCV)驱动电路对电源短路；（Short circuit to battery of pressure control valve output）;
009B4B [P009B4B]电控单元(ECU)内(轨压)压力控制阀(PCV)驱动芯片过热；（Over temperature of device driver of pressure control valve）;
00E311 [P00E311]废气再循环(EGR)冷却旁通阀驱动电路对地短路；（Short circuit to ground error of ECB Valve）;
00E312 [P00E312]废气再循环(EGR)冷却旁通阀驱动电路对电源短路；（Short circuit to battery error of ECB Valve）;
00E313 [P00E313]废气再循环(EGR)冷却旁通阀执行器电路开路；（Open load error for ECBVlv）;
00E34B [P00E34B]电控单元(ECU)内废气再循环(EGR)冷却旁通阀驱动芯片过热；（Over temperature error on powerstage for EGR cooler bypass valve）;
010001 [P010001]空气流量计(HFM)供电电压故障；（Battery voltage error of HFM sensor）;
010011 [P010011]HFM 传感器对地短路；（SCG of hardware signal of HFM sensor P0100-F3 空气流量计(HFM)偏差值高于上限值 Sensitivity drift high error for HFM sensor）;
0100F1 [P0100F1]空气流量计(HFM)偏差值低于下限值；（Sensitivity drift error low for HFM sensor）;
0100F4 [P0100F4]空气流量计(HFM)偏移修正量 0 高于上限值；（HFM drift compensation factor "0" exceed the maximum drift limit）;
0100F5 [P0100F5]空气流量计(HFM)偏移修正量 1 高于上限值；（HFM drift compensation factor "1" exceed the maximum drift limit）;
010211 [P010211]空气流量计(HFM)周期信号低于下限；（SRC low error for raw value in HFM sensor）;
010312 [P010312]空气流量计(HFM)周期信号高于上限；（SRC high error for raw value in HFM sensor）;
010329 [P010329]空气流量计(HFM)硬件故障；（Hardware error detection for HFM sensor）;
011211 [P011211]空气流量计(HFM)进气温度传感器占空比信号低于下限；（SRC low for air temperature sensor of HFM）;
011236 [P011236]空气流量计(HFM)进气温度传感器周期信号低于下限；（SRC low for period duration of air temperature sensor of HFM）;
011312 [P011312]空气流量计(HFM)进气温度传感器占空比信号高于上限；（SRC high for air temperature sensor of HFM）;
011337 [P011337]空气流量计(HFM)进气温度传感器周期信号高于上限；（SRC high for period duration of air temperature sensor of HFM）;
011626 [P011626]水温传感器绝对值合理性检测故障( 水温在一定时间内未达到门槛值)；（Defect fault check for coolant temperature Absolute plausibility test）;
011627 [P011627]水温传感器动态值合理性检测故障( 水温在一定时间内上升值未达到门槛值)；（Defect fault check for Coolant temperature dynamic plausibility test）;
011711 [P011711]水温传感器电压低于下限值；（SRC low for Engine coolant temperature(down stream)）;
011812 [P011812]水温传感器电压高于上限值；（SRC High for Engine coolant temperature(down stream)）;
012211 [P012211]油门踏板传感器 1 电压信号低于下限值；（Signal Range Check Low for APP1）;
012312 [P012312]油门踏板传感器 1 电压信号高于上限值；（Signal Range Check High for APP1）;
013002 [P013002]氧传感器故障；（Lambda sensor error for sensor S1B1）;
013011 [P013011]氧传感器针脚或线束短路到地故障；（Lambda sensor wire diagnosis short circuit to ground for sensor S1B1）;
013012 [P013012]氧传感器针脚或线束短路到电源故障；（Lambda sensor wire diagnosis short circuit to battery for sensor S1B1）;
015A00 [P015A00]氧传感器动态跟随性差；（Fault indicating insufficient lambda sensor dynamics(lean to air)for sensor 1, bank 1）;
018211 [P018211]燃油温度传感器电压信号低于下限；（SRC low for fuel temperature sensor）;
018312 [P018312]燃油温度传感器电压信号高于上限；（SRC high for fuel temperature sensor）;
018F00 [P018F00]轨压正偏差超限值(实际轨压低于设定值)(轨压控制阀 PCV)；（Maximum positive deviation of rail pressure exceeded）;
018FF0 [P018FF0]基于轨压控制阀(PCV)设定值的轨压控制正偏差超出上限值(实际轨压低于设定值)；（Maximum positive deviation of rail pressure exceeded concerning set value PCV）;
018FF1 [P018FF1]轨压控制阀(PCV)常关导致轨压控制负偏差超出下限值；（Maximum negative rail pressure deviation with closed pressure control valve exceeded）;
018FF3 [P018FF3]轨压低于最低允许轨压值( 轨压控制阀 PCV 方案)；（Rail pressure under minimum rail pressure limitation）;
018FF4 [P018FF4]轨压高于最高允许轨压值( 轨压控制阀 PCV 方案)；（Rail pressure above maximum rail pressure limitation）;
019184 [P019184]轨压传感器信号漂移故障(电压过低)；（rail pressure raw value is below minimum offset）;
019185 [P019185]轨压传感器信号漂移故障(电压过高)；（rail pressure raw value is above maximum offset）;
019211 [P019211]轨压传感器电压信号低于下限；（Rail pressure Sensor voltage below lower limit）;
019312 [P019312]轨压传感器电压信号高于上限；（Rail pressure Sensor voltage above upper limit）;
020113 [P020113]发火顺序第 1 缸喷油器驱动电路开路；（Open load of logical injector 1）;
020213 [P020213]发火顺序第 4 缸喷油器驱动电路开路；（Open load of logical injector 4）;
